"GeneID","MeanExpression","Variance"
"1552818_a_at",2.15,5.29666666666667
"1552819_at",6.81785714285714,22.3726322751323
"1552822_at",6.36071428571429,15.746917989418
"1552825_at",10.8178571428571,33.6081878306878
"1552826_at",2.78928571428571,7.9217328042328
"1552827_s_at",10.4892857142857,39.5283994708995
"1552828_at",7.97857142857143,46.1913756613757
"1552829_at",37.9642857142857,575.497936507937
"1552830_at",5.33214285714286,24.8704100529101
"1552833_at",3.43214285714286,11.8022619047619
"1552834_at",14.0607142857143,57.9950661375661
"1552835_at",4.87142857142857,17.8391534391534
"1552836_at",11.5464285714286,77.3736904761905
"1552837_at",3.40714285714286,15.0162433862434
"1552839_at",7.25,18.9885185185185
"1552841_s_at",3.61785714285714,11.5748544973545
"1552842_at",5.96785714285714,19.0111507936508
"1552843_at",2.17857142857143,5.17582010582011
"1552845_at",17.2357142857143,351.203121693122
"1552846_s_at",30.0642857142857,469.217936507937
"1552848_a_at",6.56071428571429,14.3091402116402
"1552849_at",2.18571428571429,6.34571428571429
"1552851_at",3.05,9.65740740740741
"1552852_a_at",5.10714285714286,18.1140211640212
"1552853_at",4.525,20.5937962962963
"1552854_a_at",1.925,1.43601851851852
"1552856_at",9.42142857142857,50.5461904761905
"1552857_a_at",5.05714285714286,19.1506878306878
"1552858_at",1.36071428571429,2.51951058201058
"1552860_at",1.86785714285714,1.78448412698413
"1552862_at",24.5107142857143,262.990621693122
"1552863_a_at",59.2535714285714,738.850727513227
"1552865_a_at",12.8928571428571,31.1273544973545
"1552867_at",26.0392857142857,377.825436507937
"1552868_at",14.6428571428571,145.886984126984
"1552870_s_at",3.40714285714286,9.20142857142857
"1552872_at",10.85,99.3781481481482
"1552873_s_at",13.7142857142857,96.7708994708995
"1552875_a_at",5.6,20.1103703703704
"1552876_at",4.425,13.8560185185185
"1552877_s_at",12.175,42.3197222222222
"1552878_at",8.13214285714286,76.71041005291
"1552879_a_at",11.1142857142857,184.385714285714
"1552880_at",87.8107142857143,4827.48691798942
"1552882_a_at",10.5535714285714,46.669246031746
"1552884_at",8.22142857142857,29.284708994709
"1552885_a_at",29.7857142857143,400.738306878307
"1552887_at",14.6678571428571,50.1852248677249
"1552889_a_at",61.2214285714286,194.902486772487
"1552890_a_at",9.80357142857143,62.6507275132275
"1552892_at",7.49642857142857,40.4196164021164
"1552893_at",22.3892857142857,84.1313624338624
"1552895_a_at",7.82142857142857,23.9498941798942
"1552897_a_at",6.09285714285714,21.068835978836
"1552898_a_at",3.375,7.72935185185185
"1552899_at",22.8178571428571,128.912632275132
"1552900_a_at",9.58214285714286,36.4044841269841
"1552902_a_at",3.675,12.9478703703704
"1552903_at",7.58214285714286,38.4518915343915
"1552904_at",2.97857142857143,6.08767195767196
"1552906_at",4.02857142857143,10.6902645502645
"1552908_at",4.70714285714286,12.4273544973545
"1552910_at",27.1821428571429,385.183002645503
"1552911_at",7.75714285714286,65.2840211640212
"1552912_a_at",2.73571428571429,5.56460317460317
"1552913_at",2.10357142857143,7.67220899470899
"1552914_a_at",8.21785714285714,70.136335978836
